subject,part,inc,house,edu,inc2,ses,split,resort,wtp,weber,go,,,,,,,,
639,6mGGovzyvCVlWW1X2LnD1g**,9,4,4,95000,47500,1,0,6,0,1,,,,,,,,
355,6mGGovzyvCVnm_zJq8eMpg**,7,2,1,75000,53033.00859,1,1,6,2,1,,,,,,,,
453,6mGGovzyvCVOnnjvvhHOVA**,2,2,4,25000,17677.66953,0,0,6,0,1,,,,,,,,
917,6mGGovzyvCVpLSGPGiih_g**,6,3,5,65000,37527.7675,1,1,6,0,1,,,,,,,,
270,6mGGovzyvCVqJ5zWBYPS1g**,10,2,6,125000,88388.34765,1,1,6,0,1,,,,,,,,
187,6mGGovzyvCVt1UTa_vblzw**,11,2,4,150000,106066.0172,1,1,6,1,1,,,,,,,,
646,6mGGovzyvCVtIDncGjmnRA**,9,3,6,95000,54848.27557,1,0,6,2,0,,,,,,,,
881,6mGGovzyvCVU_1a_3UnBGA**,1,3,1,15000,8660.254038,0,1,6,0,1,,,,,,,,
290,6mGGovzyvCV-vbP3GmXUqA**,4,3,4,45000,25980.76211,0,1,6,2,0,,,,,,,,
260,6mGGovzyvCVvCO3cBh53sg**,11,3,6,150000,86602.54038,1,1,6,2,1,,,,,,,,
815,6mGGovzyvCVvJdpgHm-lyQ**,4,4,2,45000,22500,0,1,6,0,0,,,,,,,,
172,6mGGovzyvCVwAnFohi37cg**,10,3,3,125000,72168.78365,1,0,6,2,0,,,,,,,,
381,6mGGovzyvCVWatSdHZW3nA**,1,6,2,15000,6123.724357,0,0,6,1,1,,,,,,,,
381,6mGGovzyvCVwUDMhDsopkA**,9,4,4,95000,47500,1,0,6,0,1,,,,,,,,
772,6mGGovzyvCVZbEXtAgsrsg**,1,3,3,15000,8660.254038,0,0,6,1,1,,,,,,,,
410,6mGGovzyvCW1zfHRLHosgw**,1,2,1,15000,10606.60172,0,1,6,2,0,,,,,,,,
282,6mGGovzyvCW30VW5_onFOg**,4,2,2,45000,31819.80515,0,1,6,0,1,,,,,,,,
379,6mGGovzyvCW4AJAWuDENXg**,5,1,2,55000,55000,1,1,6,1,1,,,,,,,,
134,6mGGovzyvCW5yxRye_SQpw**,4,4,2,45000,22500,0,1,6,1,1,,,,,,,,
936,6mGGovzyvCW6K1i-c6_81Q**,10,4,3,125000,62500,1,1,6,0,1,,,,,,,,
80,6mGGovzyvCW9JfmBu9uTuw**,3,2,4,35000,24748.73734,0,1,6,1,1,,,,,,,,
749,6mGGovzyvCWA2ZpVN5_DqQ**,9,3,4,95000,54848.27557,1,1,6,0,1,,,,,,,,
241,6mGGovzyvCWaiRvHiHg8Rw**,11,3,3,150000,86602.54038,1,1,6,2,0,,,,,,,,
738,6mGGovzyvCWB1X94M0wWyg**,11,2,5,150000,106066.0172,1,1,6,1,1,,,,,,,,
359,6mGGovzyvCWBhQhFeNGdsA**,10,5,3,125000,55901.69944,1,1,6,0,0,,,,,,,,
163,6mGGovzyvCWfA5c-MmUDJg**,3,4,2,35000,17500,0,1,6,1,1,,,,,,,,
491,6mGGovzyvCWgkvWbWfOzVQ**,7,4,2,75000,37500,1,0,6,2,0,,,,,,,,
240,6mGGovzyvCWhecWSd-ricg**,10,5,2,125000,55901.69944,1,1,6,1,0,,,,,,,,
225,6mGGovzyvCWHO-uYWjFKmg**,6,2,4,65000,45961.94078,1,0,6,0,1,,,,,,,,
719,6mGGovzyvCWJJOSmSUPLAA**,10,2,3,125000,88388.34765,1,0,6,2,0,,,,,,,,
647,6mGGovzyvCWMaE-YX4LEEw**,2,2,2,25000,17677.66953,0,1,6,0,1,,,,,,,,
900,6mGGovzyvCWpbVZpEz2_ng**,3,1,4,35000,35000,1,1,6,1,1,,,,,,,,
407,6mGGovzyvCWQtKEpWGRccQ**,0,4,1,5000,2500,0,1,6,0,1,,,,,,,,
186,6mGGovzyvCWRh35bDuKSwg**,4,3,4,45000,25980.76211,0,0,6,2,0,,,,,,,,
287,6mGGovzyvCWshlA0V6yVaQ**,11,4,2,150000,75000,1,1,6,0,1,,,,,,,,
127,6mGGovzyvCWtFDgilqa0Qg**,11,3,3,150000,86602.54038,1,1,6,1,1,,,,,,,,
857,6mGGovzyvCWttnXO7oXVRQ**,6,2,0,65000,45961.94078,1,1,6,0,1,,,,,,,,
885,6mGGovzyvCWUxHImaLesQA**,3,4,2,35000,17500,0,0,6,1,1,,,,,,,,
354,6mGGovzyvCWv7TBAwS_lfQ**,11,2,2,150000,106066.0172,1,1,6,1,1,,,,,,,,
128,6mGGovzyvCWVT26R9uu9og**,4,2,1,45000,31819.80515,0,1,6,2,0,,,,,,,,
887,6mGGovzyvCWyBvdy43KkFg**,9,5,2,95000,42485.29157,1,0,6,2,1,,,,,,,,
115,6mGGovzyvCWYHESH661Kmg**,11,3,6,150000,86602.54038,1,1,6,0,1,,,,,,,,
700,6mGGovzyvCWZ7sOKzOis5Q**,2,1,3,25000,25000,0,0,6,1,1,,,,,,,,
330,6mGGovzyvCX05OvffT_xnw**,5,4,2,55000,27500,0,1,6,1,0,,,,,,,,
679,6mGGovzyvCX1AeBIkLFnvQ**,3,3,2,35000,20207.25942,0,1,6,1,1,,,,,,,,
192,6mGGovzyvCX4ibT4JS_KRQ**,0,1,3,5000,5000,0,1,6,1,0,,,,,,,,
878,6mGGovzyvCX6tv3bdsf4PQ**,2,4,1,25000,12500,0,0,6,0,1,,,,,,,,
974,6mGGovzyvCX7JIM7Bw2V0A**,11,5,4,150000,67082.03932,1,1,6,2,1,,,,,,,,
547,6mGGovzyvCX86qOcv4CvIw**,7,3,2,75000,43301.27019,1,1,6,2,0,,,,,,,,
593,6mGGovzyvCX8AROQK6_P_g**,10,5,2,125000,55901.69944,1,1,6,0,1,,,,,,,,
770,6mGGovzyvCXA816XcLukbw**,9,5,6,95000,42485.29157,1,1,6,2,1,,,,,,,,
834,6mGGovzyvCXB8ChQAP4QkQ**,10,3,5,125000,72168.78365,1,1,6,0,1,,,,,,,,
170,6mGGovzyvCXBbDdeSbJTzw**,10,1,4,125000,125000,1,1,6,2,1,,,,,,,,
118,6mGGovzyvCXda0wyYN_k9g**,11,4,5,150000,75000,1,0,6,2,1,,,,,,,,
281,6mGGovzyvCXDBO14mL5pbQ**,8,2,3,85000,60104.0764,1,1,6,0,1,,,,,,,,
402,6mGGovzyvCXdLStTvo1uSg**,2,5,3,25000,11180.33989,0,1,6,1,1,,,,,,,,
535,6mGGovzyvCXfaIBfU6bDWg**,3,2,2,35000,24748.73734,0,1,6,2,1,,,,,,,,
940,6mGGovzyvCXfMkgjWQVocA**,10,2,4,125000,88388.34765,1,0,6,2,0,,,,,,,,
802,6mGGovzyvCXGjmcwgzrxGw**,5,6,2,55000,22453.65598,0,0,6,2,0,,,,,,,,
581,6mGGovzyvCXlGWW44nI28w**,5,6,3,55000,22453.65598,0,0,6,2,0,,,,,,,,
342,6mGGovzyvCXou5mt495Lrw**,11,3,6,150000,86602.54038,1,1,6,1,0,,,,,,,,
707,6mGGovzyvCXOv1tVHASHDA**,1,1,2,15000,15000,0,1,6,0,1,,,,,,,,
528,6mGGovzyvCXsw0yB-PzxVw**,1,3,2,15000,8660.254038,0,1,6,0,1,,,,,,,,
856,6mGGovzyvCXszElQLpJfJQ**,7,2,3,75000,53033.00859,1,0,6,2,0,,,,,,,,
399,6mGGovzyvCXtmXYF7_SjQw**,3,5,3,35000,15652.47584,0,0,6,1,0,,,,,,,,
421,6mGGovzyvCXtTwzN4i0JUw**,11,5,4,150000,67082.03932,1,1,6,2,1,,,,,,,,
576,6mGGovzyvCXTVbJgLIOCGw**,7,2,4,75000,53033.00859,1,1,6,1,1,,,,,,,,
526,6mGGovzyvCXv14v135dn2g**,4,2,3,45000,31819.80515,0,0,6,2,0,,,,,,,,
782,6mGGovzyvCXVvMMFEmj-lQ**,3,1,4,35000,35000,1,0,6,0,0,,,,,,,,
169,6mGGovzyvCXwdU2jxw8f4g**,11,2,6,150000,106066.0172,1,1,6,0,1,,,,,,,,
920,6mGGovzyvCXwdXOcHqfeww**,7,3,3,75000,43301.27019,1,1,6,2,0,,,,,,,,
793,6mGGovzyvCXWyYhC0f8mNQ**,3,1,4,35000,35000,1,1,6,1,0,,,,,,,,
775,6mGGovzyvCXXhyYbU-IvXA**,9,4,4,95000,47500,1,1,6,2,0,,,,,,,,
151,6mGGovzyvCXY7EAWaYg74A**,10,3,4,125000,72168.78365,1,1,6,2,0,,,,,,,,
71,6mGGovzyvCUbkOkvqBO7SQ**,10,4,5,125000,62500,1,0,6.5,1,0,,,,,,,,
294,6mGGovzyvCUSRw89KmAlkw**,2,4,3,25000,12500,0,1,6.5,1,1,,,,,,,,
293,6mGGovzyvCU_tG_gJY1EtQ**,8,4,2,85000,42500,1,1,7,0,1,,,,,,,,
558,6mGGovzyvCU1yctZdZ9hbg**,9,4,2,95000,47500,1,1,7,0,1,,,,,,,,
203,6mGGovzyvCU2hL9tfq3CUA**,1,1,2,15000,15000,0,1,7,0,1,,,,,,,,
842,6mGGovzyvCU2urHpHeRIFw**,10,2,4,125000,88388.34765,1,0,7,0,1,,,,,,,,
293,6mGGovzyvCUe-jScPj1ZWQ**,6,4,4,65000,32500,1,0,7,2,1,,,,,,,,
261,6mGGovzyvCUIj49l097pQw**,9,3,5,95000,54848.27557,1,0,7,1,1,,,,,,,,
223,6mGGovzyvCUkhNsXzgKMTQ**,11,2,6,150000,106066.0172,1,1,7,1,1,,,,,,,,
630,6mGGovzyvCULAULUtj2XcA**,4,1,3,45000,45000,1,1,7,1,1,,,,,,,,
732,6mGGovzyvCUmGfTEr0Belg**,7,2,4,75000,53033.00859,1,1,7,0,0,,,,,,,,
278,6mGGovzyvCUNJs0oadqRLg**,1,1,4,15000,15000,0,0,7,0,1,,,,,,,,
393,6mGGovzyvCUPIwnno13d8Q**,0,1,4,5000,5000,0,0,7,1,1,,,,,,,,
875,6mGGovzyvCUPuceu5ELtsg**,11,3,6,150000,86602.54038,1,0,7,2,0,,,,,,,,
456,6mGGovzyvCUqW6GZTEFkpA**,2,2,4,25000,17677.66953,0,1,7,1,0,,,,,,,,
790,6mGGovzyvCUrKzV9I9Q8uQ**,9,5,5,95000,42485.29157,1,0,7,1,1,,,,,,,,
932,6mGGovzyvCURZeZMY_uRDQ**,2,2,1,25000,17677.66953,0,0,7,0,0,,,,,,,,
375,6mGGovzyvCUSJMTzKfuUeg**,4,2,4,45000,31819.80515,0,0,7,1,1,,,,,,,,
668,6mGGovzyvCUSS9_i4_5KqQ**,11,3,4,150000,86602.54038,1,0,7,0,0,,,,,,,,
295,6mGGovzyvCUUa9Zz9dVjrg**,5,4,3,55000,27500,0,1,7,2,0,,,,,,,,
924,6mGGovzyvCUV_ubWX4x8IQ**,11,2,6,150000,106066.0172,1,1,7,1,0,,,,,,,,
390,6mGGovzyvCUVuGUxEHK4og**,3,4,3,35000,17500,0,1,7,0,1,,,,,,,,
118,6mGGovzyvCUWBZcL5zetqw**,2,2,0,25000,17677.66953,0,0,7,1,0,,,,,,,,
804,6mGGovzyvCUWkPDD-O2-vg**,11,3,3,150000,86602.54038,1,1,7,1,1,,,,,,,,
301,6mGGovzyvCUWqKDnFjhT9Q**,11,2,6,150000,106066.0172,1,1,7,2,1,,,,,,,,
761,6mGGovzyvCUy_5jNN9dOyg**,11,3,6,150000,86602.54038,1,1,7,0,1,,,,,,,,
343,6mGGovzyvCUyTFT38kqLOg**,11,4,6,150000,75000,1,1,7,2,1,,,,,,,,
94,6mGGovzyvCV0RWa__Gg29Q**,7,1,6,75000,75000,1,0,7,0,1,,,,,,,,
142,6mGGovzyvCV2Fa8dkgVLUA**,10,2,6,125000,88388.34765,1,0,7,2,1,,,,,,,,
445,6mGGovzyvCVA_BimOH-idQ**,5,2,5,55000,38890.87297,1,1,7,1,1,,,,,,,,
699,6mGGovzyvCVAOg3rEV-41Q**,7,2,2,75000,53033.00859,1,0,7,1,1,,,,,,,,
190,6mGGovzyvCVd6mfUvVhe0w**,3,5,2,35000,15652.47584,0,0,7,1,0,,,,,,,,
228,6mGGovzyvCVG0yCOvuX47A**,0,2,1,5000,3535.533906,0,1,7,1,1,,,,,,,,
988,6mGGovzyvCVg6shrqNQ8Aw**,6,4,1,65000,32500,1,0,7,1,1,,,,,,,,
26,6mGGovzyvCVi56_fzWV39Q**,3,3,2,35000,20207.25942,0,1,7,1,1,,,,,,,,
197,6mGGovzyvCVi5k4rYiwnAA**,8,3,6,85000,49074.77288,1,0,7,1,1,,,,,,,,
727,6mGGovzyvCViRS3H2jwrSg**,4,4,1,45000,22500,0,1,7,1,1,,,,,,,,
107,6mGGovzyvCVjcMRaqmHfwQ**,9,5,4,95000,42485.29157,1,0,7,2,1,,,,,,,,
462,6mGGovzyvCVmBL6QlqJDQA**,8,1,1,85000,85000,1,1,7,0,1,,,,,,,,
371,6mGGovzyvCVOH8yf61d4pQ**,1,2,3,15000,10606.60172,0,1,7,0,1,,,,,,,,
475,6mGGovzyvCVoVrhpoThThQ**,4,2,4,45000,31819.80515,0,1,7,2,1,,,,,,,,
696,6mGGovzyvCVP80UN_sQGHQ**,10,2,6,125000,88388.34765,1,1,7,0,1,,,,,,,,
207,6mGGovzyvCVpnaKMEDhGZQ**,9,5,6,95000,42485.29157,1,0,7,0,1,,,,,,,,
844,6mGGovzyvCVqEkP_PZn7XQ**,6,6,6,65000,26536.13888,0,0,7,1,1,,,,,,,,
703,6mGGovzyvCVQYr1cQ786ZA**,11,2,2,150000,106066.0172,1,1,7,1,0,,,,,,,,
432,6mGGovzyvCVUPST5HkIvNQ**,2,2,4,25000,17677.66953,0,1,7,0,1,,,,,,,,
829,6mGGovzyvCVvOTlW6pfjYg**,1,1,1,15000,15000,0,1,7,1,1,,,,,,,,
205,6mGGovzyvCVw2SrhKdB6sA**,1,2,2,15000,10606.60172,0,1,7,2,0,,,,,,,,
204,6mGGovzyvCVYyE3VUpUM4Q**,4,5,1,45000,20124.6118,0,1,7,0,0,,,,,,,,
204,6mGGovzyvCW0m7ubxcEw3Q**,2,4,2,25000,12500,0,0,7,2,0,,,,,,,,
951,6mGGovzyvCW3cAaGK57RLA**,6,2,4,65000,45961.94078,1,0,7,0,1,,,,,,,,
112,6mGGovzyvCW3KVfmBUQhXQ**,10,3,6,125000,72168.78365,1,0,7,1,1,,,,,,,,
206,6mGGovzyvCW7ZuLa1QO9cg**,5,3,4,55000,31754.26481,0,1,7,2,1,,,,,,,,
163,6mGGovzyvCWaJnw-hk1k2w**,3,2,3,35000,24748.73734,0,1,7,0,1,,,,,,,,
105,6mGGovzyvCWAM7qgcUWMLQ**,2,2,2,25000,17677.66953,0,1,7,2,0,,,,,,,,
907,6mGGovzyvCWcTovbTLhhOw**,9,2,4,95000,67175.14421,1,1,7,2,0,,,,,,,,
160,6mGGovzyvCWf9ugic4vtfw**,2,2,2,25000,17677.66953,0,0,7,2,0,,,,,,,,
926,6mGGovzyvCWFAbMh49cnbg**,10,4,6,125000,62500,1,1,7,2,1,,,,,,,,
899,6mGGovzyvCWg5v8UO81dKQ**,10,5,2,125000,55901.69944,1,1,7,0,1,,,,,,,,
721,6mGGovzyvCWgovnkNqM7sw**,11,4,6,150000,75000,1,1,7,2,1,,,,,,,,
718,6mGGovzyvCWgrJI5eIoEnA**,8,4,5,85000,42500,1,0,7,2,0,,,,,,,,
312,6mGGovzyvCWHz-IYGIFaRQ**,7,4,4,75000,37500,1,1,7,1,0,,,,,,,,
991,6mGGovzyvCWJsA2yMTfxxQ**,10,3,3,125000,72168.78365,1,1,7,1,1,,,,,,,,
690,6mGGovzyvCWknkgfz-flCw**,2,2,4,25000,17677.66953,0,1,7,1,1,,,,,,,,
881,6mGGovzyvCWK-vv0yaSOrg**,4,3,2,45000,25980.76211,0,0,7,2,1,,,,,,,,
618,6mGGovzyvCWLoLiB34ilEw**,3,4,2,35000,17500,0,1,7,0,1,,,,,,,,
185,6mGGovzyvCWNSjNq7bwgzA**,6,4,1,65000,32500,1,0,7,2,1,,,,,,,,
892,6mGGovzyvCWOuYg1o4y35A**,10,4,6,125000,62500,1,0,7,1,1,,,,,,,,
968,6mGGovzyvCWtLYvrkmy8rQ**,6,3,4,65000,37527.7675,1,1,7,2,0,,,,,,,,
364,6mGGovzyvCWWY5aMhM7HTA**,10,4,3,125000,62500,1,0,7,2,1,,,,,,,,
906,6mGGovzyvCWxIudHwZVqgg**,4,3,1,45000,25980.76211,0,1,7,1,0,,,,,,,,
451,6mGGovzyvCWxYBKI17Emzw**,3,3,2,35000,20207.25942,0,1,7,1,1,,,,,,,,
159,6mGGovzyvCX_P0OuNZmnpQ**,4,2,2,45000,31819.80515,0,1,7,2,0,,,,,,,,
49,6mGGovzyvCX_ZSxuqZjXJg**,9,5,3,95000,42485.29157,1,1,7,0,1,,,,,,,,
313,6mGGovzyvCX8oACm0ewiQw**,0,4,6,5000,2500,0,1,7,2,1,,,,,,,,
601,6mGGovzyvCX98-1XW6ogzg**,3,6,3,35000,14288.69017,0,1,7,2,0,,,,,,,,
545,6mGGovzyvCXaiwcSaqeGpA**,2,1,1,25000,25000,0,0,7,2,0,,,,,,,,
672,6mGGovzyvCXBOn5Z2Enb8w**,3,1,1,35000,35000,1,1,7,1,1,,,,,,,,
233,6mGGovzyvCXcLOMeoU4dkQ**,10,2,6,125000,88388.34765,1,0,7,2,1,,,,,,,,
697,6mGGovzyvCXD6Gh2FqLIhg**,2,5,1,25000,11180.33989,0,1,7,1,1,,,,,,,,
690,6mGGovzyvCXg1gobmkIwVw**,3,1,1,35000,35000,1,1,7,0,1,,,,,,,,
604,6mGGovzyvCXNGTBhUnS9PA**,9,2,2,95000,67175.14421,1,0,7,2,1,,,,,,,,
106,6mGGovzyvCXOC_td42elKA**,4,2,2,45000,31819.80515,0,0,7,1,1,,,,,,,,
144,6mGGovzyvCXPbkTat-Qj5A**,2,5,3,25000,11180.33989,0,1,7,1,1,,,,,,,,
936,6mGGovzyvCXPTODXM8OIlA**,5,5,2,55000,24596.74775,0,1,7,1,0,,,,,,,,
339,6mGGovzyvCXQiFC7puRT4g**,10,3,2,125000,72168.78365,1,0,7,1,1,,,,,,,,
110,6mGGovzyvCXqqU0HQrIqUA**,7,3,4,75000,43301.27019,1,1,7,1,0,,,,,,,,
306,6mGGovzyvCXQRaBDWc_RrQ**,3,4,3,35000,17500,0,1,7,1,0,,,,,,,,
887,6mGGovzyvCXsOw9bfe4w4Q**,1,1,4,15000,15000,0,1,7,0,0,,,,,,,,
567,6mGGovzyvCXSR0t1iLYJww**,4,1,4,45000,45000,1,0,7,1,0,,,,,,,,
200,6mGGovzyvCXTRYl9G4_AMw**,2,2,4,25000,17677.66953,0,1,7,2,0,,,,,,,,
686,6mGGovzyvCXU8fu6rbnQgg**,10,4,4,125000,62500,1,0,7,0,1,,,,,,,,
213,6mGGovzyvCXWJ4DtX9Ydzw**,6,2,2,65000,45961.94078,1,1,7,2,1,,,,,,,,
305,6mGGovzyvCXxJ9tP6E56pw**,8,1,4,85000,85000,1,1,7,0,1,,,,,,,,
784,6mGGovzyvCXyYj0EY57Jpw**,11,3,6,150000,86602.54038,1,0,7,2,1,,,,,,,,
278,6mGGovzyvCXyZ1pmRc0GUw**,5,3,4,55000,31754.26481,0,1,7,2,0,,,,,,,,
109,6mGGovzyvCUrKr6uMdVEXQ**,7,2,4,75000,53033.00859,1,1,7.5,2,1,,,,,,,,
934,6mGGovzyvCVEpv59ISWmaA**,11,2,6,150000,106066.0172,1,0,7.5,2,0,,,,,,,,
937,6mGGovzyvCVG3QDUIrqDpA**,8,2,3,85000,60104.0764,1,1,7.5,2,1,,,,,,,,
332,6mGGovzyvCWOM0FGlmV3NA**,7,3,3,75000,43301.27019,1,0,7.5,0,1,,,,,,,,
546,6mGGovzyvCWyDWgenGV_zA**,7,2,2,75000,53033.00859,1,1,7.5,1,1,,,,,,,,
556,6mGGovzyvCU-1rW4kc_pMA**,7,1,5,75000,75000,1,0,8,1,1,,,,,,,,
228,6mGGovzyvCU4tFnpj9x48g**,6,1,4,65000,65000,1,1,8,0,1,,,,,,,,
811,6mGGovzyvCUB141DG3v9_g**,10,4,6,125000,62500,1,1,8,2,1,,,,,,,,
398,6mGGovzyvCUceVf5azwqCA**,4,2,4,45000,31819.80515,0,1,8,2,1,,,,,,,,
360,6mGGovzyvCUdCtlYH2aqSg**,10,4,3,125000,62500,1,1,8,0,0,,,,,,,,
395,6mGGovzyvCUfQVGdsniDNA**,0,2,2,5000,3535.533906,0,1,8,0,1,,,,,,,,
234,6mGGovzyvCUne2Z626sXkg**,0,5,0,5000,2236.067977,0,1,8,1,1,,,,,,,,
865,6mGGovzyvCUq0KC9qkJA8A**,6,3,2,65000,37527.7675,1,1,8,2,0,,,,,,,,
500,6mGGovzyvCUrJI0ZOdfTgg**,3,4,1,35000,17500,0,0,8,0,0,,,,,,,,
312,6mGGovzyvCUtE0l6Snt0rA**,10,3,2,125000,72168.78365,1,1,8,1,0,,,,,,,,
808,6mGGovzyvCUvUAlitgZ0XA**,4,1,6,45000,45000,1,0,8,2,0,,,,,,,,
543,6mGGovzyvCUx521wiJa8Kw**,1,2,2,15000,10606.60172,0,0,8,1,0,,,,,,,,
150,6mGGovzyvCUydgBM1gLa1Q**,5,2,2,55000,38890.87297,1,1,8,0,0,,,,,,,,
896,6mGGovzyvCV2FdXEjiZTJQ**,11,2,4,150000,106066.0172,1,1,8,2,1,,,,,,,,
876,6mGGovzyvCV2iHga4sZfXg**,5,5,4,55000,24596.74775,0,1,8,0,1,,,,,,,,
882,6mGGovzyvCV8dibBnNbHlQ**,7,4,4,75000,37500,1,1,8,0,1,,,,,,,,
383,6mGGovzyvCV8qQpr7eNwEQ**,0,3,2,5000,2886.751346,0,0,8,2,1,,,,,,,,
169,6mGGovzyvCV8rKYFtHc5UA**,0,1,3,5000,5000,0,1,8,2,1,,,,,,,,
243,6mGGovzyvCV8UsQLabrWSA**,2,1,5,25000,25000,0,0,8,0,0,,,,,,,,
247,6mGGovzyvCVaH-wJiOnOqQ**,9,4,4,95000,47500,1,1,8,2,1,,,,,,,,
132,6mGGovzyvCVAQrXjQjY5CA**,10,2,4,125000,88388.34765,1,1,8,1,1,,,,,,,,
499,6mGGovzyvCVbllKL65YfMg**,3,3,2,35000,20207.25942,0,1,8,1,1,,,,,,,,
444,6mGGovzyvCVcgY4iD7iIuQ**,1,1,4,15000,15000,0,1,8,0,1,,,,,,,,
440,6mGGovzyvCVEOjhzXofnEw**,3,2,2,35000,24748.73734,0,0,8,0,1,,,,,,,,
534,6mGGovzyvCVf09HcWewgRw**,5,2,2,55000,38890.87297,1,1,8,0,1,,,,,,,,
858,6mGGovzyvCVFqXdbPouh_w**,9,2,2,95000,67175.14421,1,1,8,0,1,,,,,,,,
241,6mGGovzyvCVg0sYrkaVFqw**,3,2,2,35000,24748.73734,0,1,8,1,1,,,,,,,,
847,6mGGovzyvCVGj6EFBWkUIw**,6,1,6,65000,65000,1,1,8,1,1,,,,,,,,
324,6mGGovzyvCVGLKN5TlakoA**,10,5,2,125000,55901.69944,1,1,8,0,1,,,,,,,,
733,6mGGovzyvCVIdAOX0Zg-4g**,7,5,4,75000,33541.01966,1,1,8,2,1,,,,,,,,
545,6mGGovzyvCVj87AsVMlEEg**,7,4,2,75000,37500,1,1,8,0,1,,,,,,,,
374,6mGGovzyvCVK3ey3kHgHtw**,8,2,4,85000,60104.0764,1,1,8,2,0,,,,,,,,
139,6mGGovzyvCVLinUuxKc40Q**,3,3,1,35000,20207.25942,0,1,8,1,0,,,,,,,,
800,6mGGovzyvCVM1x90HMuLtQ**,8,3,2,85000,49074.77288,1,1,8,2,1,,,,,,,,
180,6mGGovzyvCVM5xqhaR93EA**,5,2,4,55000,38890.87297,1,1,8,1,1,,,,,,,,
285,6mGGovzyvCVm6Z_pAPv-wA**,5,3,2,55000,31754.26481,0,0,8,0,1,,,,,,,,
532,6mGGovzyvCVOob9e6uqBdw**,5,4,0,55000,27500,0,0,8,2,1,,,,,,,,
872,6mGGovzyvCVqNXQf_kgjGQ**,8,2,4,85000,60104.0764,1,0,8,0,1,,,,,,,,
756,6mGGovzyvCVQpbogjjmmjw**,7,2,4,75000,53033.00859,1,1,8,1,1,,,,,,,,
333,6mGGovzyvCVr1_ZYi8nH7w**,6,4,3,65000,32500,1,0,8,0,1,,,,,,,,
160,6mGGovzyvCVrLDKe7gMbFw**,9,3,4,95000,54848.27557,1,0,8,0,1,,,,,,,,
153,6mGGovzyvCVrs3lDDhC2ZA**,9,4,4,95000,47500,1,0,8,0,1,,,,,,,,
516,6mGGovzyvCVSFfZpgjDqeg**,2,2,1,25000,17677.66953,0,1,8,1,0,,,,,,,,
358,6mGGovzyvCVsu1f-YA7SsA**,9,5,6,95000,42485.29157,1,0,8,2,0,,,,,,,,
182,6mGGovzyvCVsw2skVb1piA**,7,4,3,75000,37500,1,1,8,2,1,,,,,,,,
756,6mGGovzyvCVudzU4IEvhGw**,0,1,1,5000,5000,0,1,8,0,1,,,,,,,,
182,6mGGovzyvCVWh1Z7PIHZsw**,10,3,1,125000,72168.78365,1,0,8,0,1,,,,,,,,
347,6mGGovzyvCVYA7ZQWvbMTA**,7,2,4,75000,53033.00859,1,1,8,0,1,,,,,,,,
215,6mGGovzyvCVz1l_Lz-5TMQ**,10,4,4,125000,62500,1,1,8,0,1,,,,,,,,
558,6mGGovzyvCVZeHYi6vVWJA**,8,2,4,85000,60104.0764,1,1,8,1,0,,,,,,,,
92,6mGGovzyvCW1_huSKRzewQ**,3,1,6,35000,35000,1,1,8,1,1,,,,,,,,
431,6mGGovzyvCW52HmYI3i5hA**,7,4,2,75000,37500,1,0,8,2,0,,,,,,,,
426,6mGGovzyvCW8obu0_9DjQg**,3,2,1,35000,24748.73734,0,1,8,0,1,,,,,,,,
827,6mGGovzyvCW9ayfw22aCIA**,6,2,4,65000,45961.94078,1,1,8,0,1,,,,,,,,
674,6mGGovzyvCWFmRY-VAoy_Q**,5,4,1,55000,27500,0,1,8,2,0,,,,,,,,
686,6mGGovzyvCWgcAxey443DQ**,3,3,1,35000,20207.25942,0,1,8,2,1,,,,,,,,
372,6mGGovzyvCWGgudBJELKXQ**,1,2,2,15000,10606.60172,0,1,8,1,1,,,,,,,,
215,6mGGovzyvCWGqIEFGBXofw**,6,5,3,65000,29068.88371,0,0,8,2,0,,,,,,,,
149,6mGGovzyvCWhzX0xSukzVA**,9,3,2,95000,54848.27557,1,0,8,2,1,,,,,,,,
992,6mGGovzyvCWJblVeMPHqLg**,2,2,3,25000,17677.66953,0,1,8,2,1,,,,,,,,
108,6mGGovzyvCWlx8OcGbzHqw**,10,3,4,125000,72168.78365,1,1,8,1,1,,,,,,,,
260,6mGGovzyvCWOJ_XJ_kQ8gA**,11,5,6,150000,67082.03932,1,0,8,0,1,,,,,,,,
645,6mGGovzyvCWPcaLLIJ0xqg**,9,2,2,95000,67175.14421,1,0,8,0,1,,,,,,,,
579,6mGGovzyvCWQ6eHYAnjPIw**,6,5,3,65000,29068.88371,0,0,8,0,1,,,,,,,,
605,6mGGovzyvCWtHdEyLrUKVQ**,0,5,2,5000,2236.067977,0,0,8,2,1,,,,,,,,
789,6mGGovzyvCWUnbkY-WIELg**,4,1,4,45000,45000,1,0,8,0,0,,,,,,,,
206,6mGGovzyvCWVQn_5VxkMZQ**,9,6,1,95000,38783.58759,1,1,8,1,0,,,,,,,,
684,6mGGovzyvCWwm9ijoYpChw**,7,3,3,75000,43301.27019,1,1,8,1,1,,,,,,,,
912,6mGGovzyvCWx_R8f6NHByw**,4,3,5,45000,25980.76211,0,1,8,0,1,,,,,,,,
75,6mGGovzyvCX4UHy9_WARJA**,9,1,6,95000,95000,1,1,8,2,0,,,,,,,,
